Year,Drug Name,Generic v Brand,Therapeutic Class,Therapeutic Class - Intermediate,Prescriptions,Days Supply,Allowed Amount,Payer Paid,Patient Out of Pocket,Average Cost per Prescription,Average Cost per Days Supply,Patient Out of Pocket per Prescription,Payer Paid per Prescription,Patient Out of Pocket per Days Supply,Payer Paid per Days Supply
2022,ACCU-CHEK AVIVA PLUS TEST STRIPS,Brand,Diagnostic Agents,Diabetes Mell/Diab Supply NEC,50,2478,12999.08,11531.710000000001,1467.37,259.9816,5.245794995964488,29.347399999999997,230.63420000000002,0.5921589991928975,4.65363599677159
2022,ACCU-CHEK FASTCLIX,Brand,Diagnostic Agents,Diabetes Mell/Diab Supply NEC,309,16500,6540.32,2377.7900000000004,4162.53,21.166084142394823,0.3963830303030303,13.470970873786406,7.695113268608416,0.2522745454545454,0.14410848484848487
2022,ACCU-CHEK GUIDE TEST STRIPS,Brand,Diagnostic Agents,Diabetes Mell/Diab Supply NEC,386,22716,33695.72,14335.87,19359.85,87.29461139896374,1.483347420320479,50.1550518134715,37.13955958549223,0.8522561190350413,0.6310913012854377
2022,ACCU-CHEK SOFTCLIX,Brand,Diagnostic Agents,Diabetes Mell/Diab Supply NEC,187,11123,2801.31,750.5799999999999,2050.73,14.980267379679145,0.25184842218825854,10.966470588235294,4.01379679144385,0.18436842578441068,0.06747999640384787
2022,ACCU-CHEK SOFTCLIX,Other,Diagnostic Agents,Diabetes Mell/Diab Supply NEC,11,730,159.93,88.57,71.36,14.539090909090909,0.21908219178082192,6.487272727272727,8.05181818181818,0.09775342465753424,0.12132876712328766
2022,ACEBUTOLOL HCL,Generic,Cardiovascular Agents,"Cardiac, Beta Blockers",274,17228,18157.209999999995,7676.37,10480.84,66.26718978102188,1.0539360343626651,38.25124087591241,28.01594890510949,0.6083608079869979,0.4455752263756675
2022,ACETAMINOPHEN,Generic,Central Nervous System,"Analgesics/Antipyretics, NEC",241,2239,857.0999999999999,0.0,857.0999999999999,3.5564315352697093,0.38280482358195617,3.5564315352697093,0.0,0.38280482358195617,0.0
2022,ACETAMINOPHEN-CODEINE PHOSPHATE,Generic,Central Nervous System,"Analg/Antipyr, Opiate Agonists",10786,79617,42570.69999999999,14207.970000000001,28362.730000000003,3.9468477656221017,0.5346935955888816,2.629587428147599,1.317260337474504,0.3562396221912406,0.1784539733976412
2022,ACETAZOLAMIDE,Generic,"Electrolytic, Caloric, Water","Diuretic, Carb Anhydrase Inhib",3204,112307,245483.92,169434.25999999998,76049.65999999999,76.61795255930087,2.1858292003169884,23.735848938826464,52.8821036204744,0.6771586811151574,1.5086705192018306
2022,ACETIC ACID,Generic,"Electrolytic, Caloric, Water","Irrigating Solutions, NEC",16,330,396.45000000000005,209.01999999999998,187.42999999999998,24.778125000000003,1.2013636363636364,11.714374999999999,13.063749999999999,0.5679696969696969,0.6333939393939393
2022,ACETIC ACID,Generic,"Eye, Ear, Nose Throat","Antiinfectives, Misc EENT",292,5258,6532.85,1742.26,4790.59,22.37277397260274,1.2424591099277293,16.406130136986302,5.966643835616439,0.9111049828832256,0.3313541270445036
2022,ACETIC ACID/HC,Generic,"Eye, Ear, Nose Throat","Antiinflam Agents EENT, NEC",141,2615,14233.29,10512.419999999998,3720.87,100.94531914893618,5.442940726577438,26.389148936170212,74.55617021276595,1.4228948374760995,4.020045889101338
2022,ACETYLCYSTEINE,Brand,Pharmaceutical Aids/Adjuvants,"Pharmaceutical Aids/Adjuv, NEC",29,870,2856.59,475.8,2380.79,98.50310344827587,3.2834367816091956,82.09620689655172,16.406896551724138,2.7365402298850574,0.546896551724138
2022,ACETYLCYSTEINE,Generic,Respiratory Tract Agents,"Mucolytics/Cold Comb, NEC",30,774,5692.63,5256.25,436.38,189.75433333333334,7.354819121447028,14.546,175.20833333333334,0.5637984496124031,6.791020671834626
2022,ACID CONTROLLER,Generic,Gastrointestinal Drugs,"Histamine (H2) Antagonist, NEC",58,2316,352.12,12.440000000000001,339.67999999999995,6.071034482758621,0.15203799654576858,5.856551724137931,0.2144827586206897,0.14666666666666664,0.0053713298791019
