Year,Drug Name,Generic v Brand,Therapeutic Class,Therapeutic Class - Intermediate,Prescriptions,Days Supply,Allowed Amount,Payer Paid,Patient Out of Pocket,Average Cost per Prescription,Average Cost per Days Supply,Patient Out of Pocket per Prescription,Payer Paid per Prescription,Patient Out of Pocket per Days Supply,Payer Paid per Days Supply
2020,ODEFSEY,Brand,Anti-Infective Agents,"Antivirals, NEC",3071,113532,8659023.27,8368738.259999999,290285.01,2819.6103126017583,76.26945063946728,94.52458808205796,2725.0857245197,2.5568563048303563,73.71259433463692
2020,OFEV,Brand,Antineoplastic Agents,Molecular Targeted Therapy,231,6905,2400824.2500000005,2374431.71,26392.54,10393.178571428574,347.6935916002897,114.25341991341992,10278.925151515152,3.822236060825489,343.87135553946416
2020,OFLOXACIN,Generic,Anti-Infective Agents,"Quinolones, NEC",19,471,4281.7,3597.8300000000004,683.87,225.35263157894735,9.090658174097664,35.99315789473684,189.35947368421054,1.4519532908704884,7.638704883227177
2020,OFLOXACIN,Generic,"Eye, Ear, Nose Throat","Antiinfect, Antibiotics EENT",17319,236481,501859.48,240043.16000000003,261816.32,28.977393613949996,2.122197893276838,15.117288527051215,13.860105086898784,1.1071346958106572,1.0150631974661815
2020,OGESTREL-28,Brand,Hormones & Synthetic Subst,"Contraceptive, Oral Comb, NEC",15,595,719.14,719.14,0.0,47.94266666666667,1.2086386554621849,0.0,47.94266666666667,0.0,1.2086386554621849
2020,OGESTREL-28,Generic,Hormones & Synthetic Subst,"Contraceptive, Oral Comb, NEC",24,1441,1636.7099999999998,1636.7099999999998,0.0,68.19624999999999,1.1358154059680776,0.0,68.19624999999999,0.0,1.1358154059680776
2020,OHM ALLERGY RELIEF,Generic,Antihistamines & Comb.,"Antihistamines & Comb, NEC",270,9521,1313.8100000000002,107.45,1206.36,4.865962962962963,0.13799075727339566,4.468,0.39796296296296296,0.1267051780275181,0.011285579245877534
2020,OLANZAPINE,Generic,Central Nervous System,"Psychother,Tranq/Antipsychotic",15528,550025,149778.80000000002,34336.42,115442.37999999998,9.64572385368367,0.27231271305849736,7.434465481710457,2.2112583719732095,0.20988569610472246,0.062427016953774825
2020,OLANZAPINE-FLUOXETINE HCL,Generic,Central Nervous System,"CNS Agents, Misc.",106,3825,32226.329999999998,29381.329999999998,2845.0,304.02198113207544,8.42518431372549,26.839622641509433,277.182358490566,0.7437908496732026,7.681393464052287
2020,OLEABASE PLASTICIZED,Brand,Pharmaceutical Aids/Adjuvants,"Pharmaceutical Aids/Adjuv, NEC",21,443,3049.4700000000003,1944.4699999999998,1105.0,145.21285714285716,6.883679458239278,52.61904761904762,92.59380952380951,2.494356659142212,4.389322799097065
2020,OLMESARTAN MEDOXOMIL,Generic,Cardiovascular Agents,"Cardiac Drugs, NEC",9345,504029,316573.07,101984.62999999999,214588.43999999997,33.87619796682718,0.6280850308216392,22.962914927768857,10.913283039058319,0.42574621698354653,0.20233881383809263
2020,OLMESARTAN MEDOXOMIL-HYDROCHLOROTHIAZIDE,Generic,Cardiovascular Agents,"Cardiac Drugs, NEC",2486,130616,106005.59999999999,33501.17,72504.43,42.64102976669348,0.8115820420162919,29.165096540627513,13.475933226065969,0.5550960831751086,0.2564859588411833
2020,OLOPATADINE HCL,Generic,"Eye, Ear, Nose Throat","Eye/Ear/Nose/Throat Misc, NEC",2490,77436,149544.79,89331.77,60213.020000000004,60.05814859437751,1.931204995092722,24.181935742971888,35.876212851405626,0.7775843277028772,1.1536206673898446
2020,OLUMIANT,Brand,Immunosuppressants,"Immunosuppressants, NEC",219,6724,513789.52999999997,491910.57000000007,21878.96,2346.070913242009,76.41129238548483,99.90392694063927,2246.1669863013703,3.2538607971445566,73.15743158834029
2020,OMEGA-3-ACID ETHYL ESTERS,Generic,Cardiovascular Agents,"Antihyperlipidemic Drugs, NEC",955,49823,67224.98000000001,34013.35,33211.63,70.3926492146597,1.3492760371715877,34.776575916230364,35.61607329842932,0.6665923368725287,0.6826837002990587
2020,OMEGA-3-ACID ETHYL ESTERS,Generic,"Electrolytic, Caloric, Water",Caloric/Nutrition/Dietary Misc,1303,54970,71481.99,33814.04,37667.95,54.85954719877207,1.3003818446425324,28.908633921719108,25.950913277052955,0.6852455885028197,0.6151362561397126
2020,OMEPRAZOLE,Brand,Gastrointestinal Drugs,"Gastrointestinal Drug Misc,NEC",44,1183,3379.05,2737.52,641.5300000000001,76.79659090909091,2.856339814032122,14.580227272727274,62.21636363636364,0.54229078613694,2.3140490278951815
2020,OMEPRAZOLE,Brand,Pharmaceutical Aids/Adjuvants,"Pharmaceutical Aids/Adjuv, NEC",278,8066,25524.059999999998,12029.119999999999,13494.94,91.8131654676259,3.1644011901810063,48.54294964028777,43.27021582733813,1.6730647160922392,1.4913364740887676
2020,OMEPRAZOLE,Generic,Gastrointestinal Drugs,"Gastrointestinal Drug Misc,NEC",154609,8424041,1552264.9100000001,238117.68000000002,1314147.2299999997,10.039938878073075,0.18426606779335478,8.49981068372475,1.540128194348324,0.15599962417087,0.028266443622484747
2020,OMEPRAZOLE,Generic,Pharmaceutical Aids/Adjuvants,"Pharmaceutical Aids/Adjuv, NEC",13,390,2267.14,1117.14,1150.0,174.39538461538461,5.813179487179487,88.46153846153847,85.93384615384616,2.948717948717949,2.864461538461539
2020,OMNARIS,Brand,"Eye, Ear, Nose Throat","Antiinflam Agents EENT, NEC",15,570,6911.23,5641.23,1270.0,460.7486666666666,12.124964912280701,84.66666666666667,376.082,2.2280701754385963,9.896894736842105
2020,OMNIPOD CLASSIC PODS (GEN 3),Brand,Diagnostic Agents,Diabetes Mell/Diab Supply NEC,281,21576,249051.15,215381.18,33669.97,886.303024911032,11.542971357063404,119.82195729537366,766.4810676156584,1.5605288283277716,9.982442528735632
2020,OMNIPOD DASH PODS (GEN 4),Brand,Diagnostic Agents,Diabetes Mell/Diab Supply NEC,1272,75435,919129.82,805000.2100000001,114129.61,722.5863364779874,12.184394776960296,89.72453616352202,632.8618003144654,1.5129530058991185,10.671441771061179
2020,OMNITROPE,Brand,Hormones & Synthetic Subst,"Pituitary Hormones, NEC",646,18525,2824840.46,2757327.51,67512.95000000001,4372.818049535604,152.48801403508773,104.50921052631581,4268.308839009288,3.6444237516869102,148.8435902834008
2020,ONDANSETRON,Generic,Gastrointestinal Drugs,"Antiemetics, NEC",26819,310519,178819.57,25761.5,153058.06999999998,6.667644953204817,0.5758731993855448,5.707075953614973,0.960568999589843,0.4929104821283077,0.08296271725723708
2020,ONDANSETRON HCL,Generic,Gastrointestinal Drugs,"Antiemetics, NEC",31254,451016,111696.95000000001,10734.890000000001,100962.05999999998,3.573844947846676,0.24765629157280453,3.2303724323286613,0.3434725155180137,0.2238547191230466,0.023801572449757884
2020,ONE TOUCH DELICA,Brand,Diagnostic Agents,Diabetes Mell/Diab Supply NEC,3309,152878,29644.489999999998,5390.75,24253.739999999998,8.958745844666062,0.19390945721424926,7.329628286491387,1.629117558174675,0.15864767984929157,0.035261777364957676
2020,ONE TOUCH DELICA,Other,Diagnostic Agents,Diabetes Mell/Diab Supply NEC,67,3220,710.0,196.13,513.87,10.597014925373134,0.2204968944099379,7.669701492537314,2.927313432835821,0.15958695652173913,0.060909937888198755
2020,ONE TOUCH ULTRA 2 BLOOD GLUCOSE MONITORING SYSTEM,Brand,Diagnostic Agents,Diabetes Mell/Diab Supply NEC,406,8203,9369.48,3474.9900000000002,5894.49,23.077536945812806,1.1422016335487017,14.518448275862069,8.55908866995074,0.7185773497500914,0.4236242837986103
2020,ONE TOUCH ULTRA CONTROL SOLUTION,Brand,Diagnostic Agents,Diabetes Mell/Diab Supply NEC,16,523,101.61999999999999,33.9,67.72,6.351249999999999,0.194302103250478,4.2325,2.11875,0.12948374760994263,0.06481835564053537
2020,ONE TOUCH ULTRA TEST STRIPS,Brand,Diagnostic Agents,Diabetes Mell/Diab Supply NEC,16708,770238,2323601.84,1528861.08,794740.76,139.07121378980128,3.0167322827489684,47.56648072779507,91.50473306200622,1.031811933454335,1.9849203492946337
2020,ONE TOUCH ULTRA TEST STRIPS,Other,Diagnostic Agents,Diabetes Mell/Diab Supply NEC,122,4735,17441.72,13924.61,3517.11,142.9649180327869,3.6835733896515315,28.82877049180328,114.13614754098361,0.7427898627243928,2.9407835269271385
2020,ONE TOUCH ULTRASOFT LANCET,Brand,Diagnostic Agents,Diabetes Mell/Diab Supply NEC,1106,57704,10855.63,1828.8700000000001,9026.76,9.815216998191682,0.18812612643837515,8.161627486437613,1.6535895117540689,0.15643213642035214,0.03169399001802302
2020,ONE TOUCH ULTRASOFT LANCET,Other,Diagnostic Agents,Diabetes Mell/Diab Supply NEC,26,1513,282.34,127.07,155.26999999999998,10.859230769230768,0.18660938532716456,5.971923076923076,4.887307692307692,0.10262392597488432,0.08398545935228023
2020,ONE TOUCH VERIO CONTROL SOLUTION,Brand,Diagnostic Agents,Diabetes Mell/Diab Supply NEC,20,584,78.98,12.1,66.88000000000001,3.9490000000000003,0.13523972602739726,3.3440000000000003,0.605,0.1145205479452055,0.02071917808219178
2020,ONE TOUCH VERIO FLEX,Brand,Diagnostic Agents,Diabetes Mell/Diab Supply NEC,148,2787,2674.98,906.8900000000001,1768.09,18.07418918918919,0.9598062432723359,11.946554054054053,6.127635135135136,0.6344061715105849,0.325400071761751
2020,ONE TOUCH VERIO METER,Brand,Diagnostic Agents,Diabetes Mell/Diab Supply NEC,217,4298,5070.629999999999,2334.62,2736.01,23.36695852534562,1.1797650069799905,12.608341013824885,10.758617511520736,0.6365774778966962,0.5431875290832945
2020,ONE TOUCH VERIO TEST STRIPS,Brand,Diagnostic Agents,Diabetes Mell/Diab Supply NEC,18450,853597,1279059.9400000002,587772.3500000001,691287.59,69.32574200542007,1.4984353740699654,37.468162059620596,31.85757994579946,0.8098524127896419,0.6885829612803233
2020,ONE TOUCH VERIO TEST STRIPS,Other,Diagnostic Agents,Diabetes Mell/Diab Supply NEC,157,7383,17159.95,11198.3,5961.65,109.29904458598726,2.3242516592171203,37.97229299363057,71.32675159235669,0.8074834078287958,1.5167682513883245
2020,ONE-A-DAY WOMEN'S,Brand,Vitamins & Comb,"Multivit Prep,Multivit Mineral",23,810,290.18,256.46,33.72,12.616521739130436,0.3582469135802469,1.4660869565217391,11.150434782608695,0.04162962962962963,0.3166172839506173
2020,ONFI,Brand,Central Nervous System,"Anticonvulsant, Benzodiazepine",471,14800,882607.47,840252.1799999999,42355.29,1873.9012101910828,59.635639864864864,89.92630573248408,1783.9749044585985,2.861843918918919,56.77379594594594
2020,ONGLYZA,Brand,Hormones & Synthetic Subst,"Antidiabetic Agents, Misc",329,14580,122459.65,97638.93,24820.72,372.2177811550152,8.399152949245542,75.4429179331307,296.77486322188446,1.7023813443072704,6.696771604938271
2020,OPDIVO,Brand,Antineoplastic Agents,Molecular Targeted Therapy,13,343,74375.45,74115.45,260.0,5721.1884615384615,216.8380466472303,20.0,5701.1884615384615,0.7580174927113703,216.08002915451894
2020,OPIUM,Generic,Central Nervous System,"Analg/Antipyr, Opiate Agonists",245,7089,100102.96,93327.79000000001,6775.17,408.5835102040817,14.12088587953167,27.653755102040815,380.9297551020409,0.9557300042319086,13.165155875299762
2020,OPSUMIT,Brand,Cardiovascular Agents,"Vasodilating Agents, NEC",240,7170,2389385.8800000004,2358895.75,30490.13,9955.774500000001,333.24768200836826,127.04220833333333,9828.732291666667,4.252458856345886,328.99522315202233
2020,OPTICHAMBER DIAMOND,Brand,Devices & Non-Drug Items,"Devices & Non-Drug Items, NEC",5289,85719,82935.72,26859.820000000003,56075.899999999994,15.680794100964265,0.9675301858397788,10.602363395726979,5.0784307052372855,0.654182853276403,0.3133473325633757
2020,OPTICHAMBER DIAMOND,Other,Devices & Non-Drug Items,"Devices & Non-Drug Items, NEC",103,1482,2053.9700000000003,285.81,1768.1599999999999,19.941456310679616,1.3859446693657222,17.166601941747572,2.774854368932039,1.1930904183535762,0.19285425101214576
2020,OPTICHAMBER DIAMOND FACE MASK,Brand,Devices & Non-Drug Items,"Devices & Non-Drug Items, NEC",11,244,71.94,14.84,57.1,6.54,0.29483606557377046,5.190909090909091,1.3490909090909091,0.23401639344262296,0.06081967213114754
2020,OPTIMUM VITAMIN B-COMPLEX,Generic,Vitamins & Comb,"Vitamins Bs & B Complex, NEC",27,1470,38.87,2.02,36.849999999999994,1.4396296296296296,0.026442176870748298,1.3648148148148147,0.07481481481481482,0.02506802721088435,0.0013741496598639457
2020,OPTION 2,Generic,Hormones & Synthetic Subst,"Contraceptive, Oral Comb, NEC",47,108,628.19,628.19,0.0,13.365744680851066,5.816574074074075,0.0,13.365744680851066,0.0,5.816574074074075
2020,ORACEA,Brand,Anti-Infective Agents,"Antibiot, Tetracyclines",50,2160,31309.68,20769.3,10540.380000000001,626.1936000000001,14.495222222222223,210.8076,415.38599999999997,4.879805555555556,9.615416666666667
2020,ORENCIA,Brand,Immunosuppressants,"Immunosuppressants, NEC",29,798,131498.72,127323.72,4175.0,4534.438620689655,164.7853634085213,143.9655172413793,4390.473103448276,5.231829573934837,159.55353383458646
2020,ORENCIA CLICKJECT AUTOINJECTOR,Brand,Immunosuppressants,"Immunosuppressants, NEC",728,21302,3397838.62,3315994.17,81844.45,4667.360741758242,159.50796263261665,112.42369505494506,4554.937046703297,3.8421016805933714,155.66586095202328
2020,ORENCIA PRE-FILLED SYRINGE,Brand,Immunosuppressants,"Immunosuppressants, NEC",646,18805,2946708.1499999994,2858258.1799999997,88449.97,4561.4677244582035,156.69812018080296,136.91945820433438,4424.54826625387,4.703534698218559,151.9945854825844
2020,ORFADIN,Brand,Misc Therapeutic Agents,"Misc Therapeutic Agents, NEC",20,660,535031.04,528627.68,6403.36,26751.552000000003,810.653090909091,320.168,26431.384000000002,9.702060606060606,800.9510303030304
2020,ORILISSA,Brand,Hormones & Synthetic Subst,Gonadotrop Rel Horm Antagonist,351,11150,309049.93,267230.16,41819.77,880.484131054131,27.71748251121076,119.14464387464386,761.3394871794872,3.7506520179372194,23.96683049327354
2020,ORKAMBI,Brand,Respiratory Tract Agents,"Misc Therapeutic Agents, NEC",91,2660,1984856.27,1978623.8200000003,6232.45,21811.60736263736,746.186567669173,68.48846153846154,21743.118901098904,2.3430263157894737,743.8435413533836
2020,ORPHENADRINE CITRATE,Generic,Autonomic Drugs,"Muscle Relax, Skeletal, Misc",1237,28659,17227.030000000002,3662.85,13564.18,13.926459175424416,0.6011036672598487,10.965383993532742,2.9610751818916734,0.4732956488363167,0.12780801842353187
2020,ORSYTHIA,Generic,Hormones & Synthetic Subst,"Contraceptive, Oral Comb, NEC",1343,88125,39663.399999999994,39363.92999999999,299.47,29.533432613551746,0.45008113475177297,0.22298585256887568,29.31044676098287,0.0033982411347517733,0.4466828936170212
2020,OSELTAMIVIR PHOSPHATE,Generic,Anti-Infective Agents,"Antivirals, NEC",34617,256455,1805283.8399999999,930686.87,874596.9700000002,52.150210590172456,7.039378604433526,25.26495565762487,26.885254932547593,3.410333079877562,3.629045524555965
2020,OSMOPREP,Brand,Gastrointestinal Drugs,"Cath&Lax, Laxatives, Saline",55,254,11686.29,7606.929999999999,4079.3599999999997,212.478,46.0090157480315,74.17018181818182,138.30781818181816,16.06047244094488,29.948543307086613
2020,OSPHENA,Brand,Hormones & Synthetic Subst,"Estrogens & Comb, NEC",275,12060,75204.49,46050.25,29154.24,273.47087272727276,6.235861525704809,106.01541818181819,167.45545454545456,2.417432835820896,3.818428689883914
2020,OTEZLA,Brand,Misc Therapeutic Agents,"Misc Therapeutic Agents, NEC",3688,115239,13279711.870000001,12860160.990000002,419550.88,3600.789552603037,115.23626437230452,113.76108459869849,3487.028468004339,3.640702192834023,111.5955621794705
2020,OTEZLA STARTER PACK,Brand,Misc Therapeutic Agents,"Misc Therapeutic Agents, NEC",170,4768,581686.95,556910.45,24776.5,3421.6879411764703,121.9981019295302,145.74411764705883,3275.9438235294115,5.196413590604027,116.80168833892617
2020,OTREXUP,Brand,Antineoplastic Agents,Chemotherapy,242,7616,171544.76,147144.53,24400.23,708.8626446280992,22.524259453781514,100.82739669421487,608.0352479338843,3.2038117121848737,19.320447741596638
2020,OVIDREL,Brand,Hormones & Synthetic Subst,"Gonadotropins, NEC",2343,14419,439232.65,308563.99,130668.66000000002,187.4659197609902,30.46207434634857,55.76980793854034,131.69611182244984,9.062255357514392,21.399818988834177
2020,OXALIPLATIN,Generic,Antineoplastic Agents,Chemotherapy,19,357,5462.69,5162.69,300.0,287.51,15.301652661064425,15.789473684210526,271.72052631578947,0.8403361344537815,14.461316526610643
2020,OXANDROLONE,Generic,Hormones & Synthetic Subst,"Androgens & Comb, NEC",30,860,8615.16,7768.99,846.1700000000001,287.17199999999997,10.017627906976744,28.20566666666667,258.96633333333335,0.9839186046511629,9.033709302325581
2020,OXAPROZIN,Generic,Central Nervous System,"Analg/Antipyr,Nonstr/Antiinflm",219,8190,17278.25,9047.529999999999,8230.720000000001,78.89611872146119,2.1096764346764347,37.58319634703197,41.31292237442922,1.0049719169719171,1.1047045177045176
2020,OXAYDO,Brand,Central Nervous System,"Analg/Antipyr, Opiate Agonists",14,206,8041.820000000001,7501.820000000001,540.0,574.4157142857143,39.03796116504855,38.57142857142857,535.8442857142858,2.621359223300971,36.41660194174757
2020,OXAZEPAM,Brand,Central Nervous System,"ASH, Benzodiazepines",306,8836,16252.28,8555.73,7696.55,53.11202614379085,1.839325486645541,25.152124183006535,27.95990196078431,0.8710445903123586,0.9682808963331824
2020,OXAZEPAM,Generic,Central Nervous System,"ASH, Benzodiazepines",620,18487,36968.39,22629.300000000003,14339.09,59.626435483870964,1.999696543517066,23.127564516129034,36.498870967741944,0.7756309839346568,1.2240655595824095
2020,OXBRYTA,Brand,Blood Form/Coagul Agents,"Blood Form/Coagul Agents, Misc",52,1560,558181.2699999999,548820.8799999999,9360.39,10734.25519230769,357.80850641025637,180.0075,10554.24769230769,6.000249999999999,351.8082564102563
2020,OXCARBAZEPINE,Generic,Central Nervous System,"Anticonvulsants, Misc",16412,645966,572563.9,260862.93000000002,311700.97,34.886905922495735,0.8863684775978922,18.99225993175725,15.894645990738486,0.48253463804596525,0.4038338395519269
2020,OXERVATE,Brand,"Eye, Ear, Nose Throat","Eye/Ear/Nose/Throat Misc, NEC",22,308,612467.49,610037.49,2430.0,27839.431363636362,1988.5308116883116,110.45454545454545,27728.976818181818,7.8896103896103895,1980.6412012987012
2020,OXICONAZOLE NITRATE,Generic,Skin & Mucous Membrane,"Antiinf S/MM,Antifungal & Comb",49,1406,16580.44,15510.439999999999,1070.0,338.37632653061223,11.792631578947368,21.836734693877553,316.53959183673464,0.7610241820768137,11.031607396870553
2020,OXTELLAR XR,Brand,Central Nervous System,"Anticonvulsants, Misc",840,31569,820817.15,720074.17,100742.98,977.1632738095238,26.00073331432735,119.93211904761904,857.2311547619048,3.191199594538946,22.8095337197884
2020,OXYBUTYNIN CHLORIDE,Generic,Smooth Muscle Relaxants,"Muscle Rel,Smooth-Genitour NEC",17525,814734,430811.37000000005,125338.47,305472.89999999997,24.58267446504993,0.5287754899144997,17.430693295292436,7.151981169757489,0.37493574589988876,0.1538397440146109
2020,OXYCODONE HCL,Brand,Central Nervous System,"Analg/Antipyr, Opiate Agonists",208,5632,33829.37,24493.049999999996,9336.32,162.64120192307695,6.006635298295455,44.886153846153846,117.75504807692306,1.6577272727272727,4.348908025568181
2020,OXYCODONE HCL,Generic,Central Nervous System,"Analg/Antipyr, Opiate Agonists",76745,876863,616386.1799999999,236505.11000000004,379881.06999999995,8.031613525311094,0.7029446789293196,4.949912958498924,3.0817005668121706,0.43322739128005167,0.26971728764926794
2020,OXYCODONE HCL-ACETAMINOPHEN,Generic,Central Nervous System,"Analg/Antipyr, Opiate Agonists",38034,564963,347306.76999999996,129348.82999999999,217957.94,9.131481569122363,0.6147425052614064,5.730607877162539,3.4008736919598253,0.3857915297107952,0.22895097555061125
2020,OXYCONTIN,Brand,Central Nervous System,"Analg/Antipyr, Opiate Agonists",5529,150431,2929193.8099999996,2649040.06,280153.75,529.7872689455597,19.472009160345937,50.66987701211792,479.11739193344187,1.862340541510726,17.609668618835215
2020,OXYMORPHONE HCL,Brand,Central Nervous System,"Analg/Antipyr, Opiate Agonists",44,1244,40306.82,39516.020000000004,790.8,916.0640909090909,32.4009807073955,17.972727272727273,898.0913636363638,0.6356913183279742,31.765289389067526
2020,OXYMORPHONE HCL,Generic,Central Nervous System,"Analg/Antipyr, Opiate Agonists",118,3318,28841.039999999997,26132.449999999997,2708.5899999999997,244.41559322033896,8.692296564195297,22.954152542372878,221.46144067796607,0.8163321277878239,7.8759644364074735
2020,OYSCO 500,Generic,"Electrolytic, Caloric, Water","Repl Preps, Calcium Supp",58,2785,150.9,11.059999999999999,139.84,2.6017241379310345,0.05418312387791742,2.4110344827586205,0.19068965517241376,0.05021184919210054,0.003971274685816876
2020,OYSCO 500 + D,Generic,"Electrolytic, Caloric, Water","Repl Preps, Calcium Supp",19,1200,105.44,79.42999999999999,26.01,5.549473684210526,0.08786666666666666,1.3689473684210527,4.180526315789473,0.021675,0.06619166666666666
2020,OYSTER SHELL CALCIUM,Generic,"Electrolytic, Caloric, Water","Repl Preps, Calcium Supp",267,10293,632.08,100.55000000000001,531.53,2.3673408239700375,0.06140872437578938,1.990749063670412,0.3765917602996255,0.05163994948022928,0.00976877489556009
2020,OYSTER SHELL CALCIUM WITH VITAMIN D,Generic,"Electrolytic, Caloric, Water","Repl Preps, Calcium Supp",60,3285,176.39999999999998,50.61,125.78999999999999,2.9399999999999995,0.053698630136986295,2.0965,0.8435,0.03829223744292237,0.015406392694063928
2020,OYSTER SHELL CALCIUM WITH VITAMIN D3,Generic,"Electrolytic, Caloric, Water","Repl Preps, Calcium Supp",15,810,82.1,32.95,49.15,5.473333333333333,0.10135802469135802,3.2766666666666664,2.1966666666666668,0.06067901234567901,0.040679012345679014
2020,OZEMPIC 0.25 MG OR 0.5 MG DOSES,Brand,Hormones & Synthetic Subst,"Antidiabetic Agents, Misc",3989,175551,4379884.069999999,4129908.3899999997,249975.68,1097.9904913512157,24.949354147797504,62.66625219353221,1035.3242391576835,1.4239490518424844,23.52540509595502
2020,OZEMPIC 1 MG DOSES,Brand,Hormones & Synthetic Subst,"Antidiabetic Agents, Misc",4284,190566,4546307.09,4235411.290000001,310895.8,1061.22947945845,23.85686371126014,72.57138188608776,988.6580975723625,1.631433728996778,22.225429982263368
2020,PACERONE,Generic,Cardiovascular Agents,"Cardiac, Antiarrhythmic Agents",49,3001,9542.8,8378.85,1163.95,194.75102040816324,3.179873375541486,23.75408163265306,170.99693877551022,0.38785404865044987,2.7920193268910363
2020,PACLITAXEL,Generic,Antineoplastic Agents,Chemotherapy,18,294,1160.29,915.29,245.0,64.46055555555556,3.94656462585034,13.61111111111111,50.849444444444444,0.8333333333333334,3.1132312925170065
2020,PAIN RELIEVER,Generic,Central Nervous System,"Analgesics/Antipyretics, NEC",26,189,64.03,8.32,55.71,2.4626923076923077,0.3387830687830688,2.142692307692308,0.32,0.2947619047619048,0.04402116402116402
2020,PALIPERIDONE,Generic,Central Nervous System,"Psychother,Tranq/Antipsychotic",1029,36863,548838.1499999999,507353.73,41484.42,533.3704081632652,14.88859154165423,40.315276967930025,493.05513119533526,1.1253674416081165,13.763224100046116
2020,PALYNZIQ,Brand,Enzymes,"Enzymes, NEC",122,3473,2634771.52,2623286.85,11484.669999999998,21596.48786885246,758.6442614454362,94.13663934426228,21502.351229508196,3.3068442268931753,755.3374172185431
2020,PANCREAZE,Brand,Gastrointestinal Drugs,"Digestants & Comb, NEC",80,3356,144705.06,137618.55,7086.51,1808.81325,43.118313468414776,88.58137500000001,1720.231875,2.1115941597139454,41.00671930870083
2020,PANTOPRAZOLE SODIUM,Generic,Gastrointestinal Drugs,"Gastrointestinal Drug Misc,NEC",40742,2210349,475936.61999999994,114416.48999999999,361520.13,11.681719601394137,0.21532193332365157,8.873401649403563,2.8083179519905745,0.16355794039764762,0.05176399292600399
2020,PANZYGA,Brand,"Serums, Toxoids, Vaccines","Serums, NEC",40,1120,162525.36,159682.53,2842.83,4063.1339999999996,145.11192857142856,71.07075,3992.06325,2.5382410714285712,142.5736875
2020,PAPAVERINE HCL,Brand,Pharmaceutical Aids/Adjuvants,"Pharmaceutical Aids/Adjuv, NEC",16,406,1245.59,438.21,807.38,77.849375,3.0679556650246305,50.46125,27.388125,1.9886206896551724,1.079334975369458
2020,PARADIGM QUICK-SET INFUSION,Brand,Devices & Non-Drug Items,"Devices & Non-Drug Items, NEC",39,3420,10993.79,6384.68,4609.11,281.8920512820513,3.214558479532164,118.18230769230769,163.7097435897436,1.3476929824561403,1.8668654970760235
2020,PARADIGM RESERVOIR,Brand,Devices & Non-Drug Items,"Devices & Non-Drug Items, NEC",105,8870,7661.85,2425.3100000000004,5236.54,72.97,0.863793686583991,49.871809523809524,23.09819047619048,0.5903652762119503,0.27342841037204063
2020,PARAGARD T380A,Brand,Contraceptive Cream/Foam/Devic,Contraceptive Cream/Foam/Devic,53,1175,34289.409999999996,34289.409999999996,0.0,646.9699999999999,29.182476595744678,0.0,646.9699999999999,0.0,29.182476595744678
2020,PARICALCITOL,Generic,Vitamins & Comb,"Vitamin D, NEC",38,1449,2737.95,2022.9499999999998,715.0,72.05131578947368,1.8895445134575568,18.81578947368421,53.23552631578947,0.49344375431331955,1.3961007591442374
2020,PAROEX,Generic,Skin & Mucous Membrane,S/MM Soaps/Cleanser/Antiseptic,137,2465,606.33,25.8,580.53,4.425766423357665,0.24597565922920894,4.237445255474452,0.18832116788321168,0.23550912778904665,0.010466531440162272
2020,PAROMOMYCIN SULFATE,Brand,Anti-Infective Agents,"Amebicides, NEC",25,212,4589.030000000001,3418.17,1170.8600000000001,183.5612,21.646367924528306,46.8344,136.7268,5.522924528301887,16.123443396226417
2020,PAROXETINE HCL,Generic,Central Nervous System,"Psychother, Antidepressants",41054,2019950,561775.1900000001,212640.68,349134.51,13.683811321673895,0.2781134136983589,8.504275101086375,5.179536220587519,0.1728431446322929,0.10527026906606599
2020,PAROXETINE MESYLATE,Generic,Central Nervous System,"Psychother, Antidepressants",112,4828,21716.46,16362.699999999999,5353.76,193.8969642857143,4.498024026512013,47.80142857142857,146.09553571428572,1.1088980944490472,3.389125932062966
2020,PAXIL,Brand,Central Nervous System,"Psychother, Antidepressants",42,1155,13135.15,9974.68,3160.4700000000003,312.7416666666667,11.372424242424243,75.24928571428572,237.49238095238096,2.7363376623376627,8.63608658008658
2020,PAXIL CR,Brand,Central Nervous System,"Psychother, Antidepressants",37,1920,14064.43,7990.820000000001,6073.61,380.1197297297297,7.325223958333334,164.15162162162162,215.9681081081081,3.1633385416666666,4.161885416666667
2020,PAZEO,Brand,"Eye, Ear, Nose Throat","Eye/Ear/Nose/Throat Misc, NEC",103,2532,22262.42,17157.69,5104.73,216.14,8.792424960505528,49.5604854368932,166.57951456310678,2.016086097946287,6.776338862559241
2020,PCCA SWEET-SF,Brand,Pharmaceutical Aids/Adjuvants,"Pharmaceutical Aids/Adjuv, NEC",11,330,4118.2,3255.7999999999997,862.4,374.3818181818182,12.479393939393939,78.39999999999999,295.98181818181814,2.6133333333333333,9.866060606060605
2020,PCCA SYRUP VEHICLE,Brand,Pharmaceutical Aids/Adjuvants,"Pharmaceutical Aids/Adjuv, NEC",57,1631,12708.210000000001,10979.0,1729.21,222.95105263157896,7.791667688534642,30.33701754385965,192.6140350877193,1.0602145922746782,6.731453096259963
2020,PCCA-PLUS,Brand,Pharmaceutical Aids/Adjuvants,"Pharmaceutical Aids/Adjuv, NEC",158,3633,24006.500000000004,16725.13,7281.370000000001,151.93987341772154,6.607899807321774,46.08462025316456,105.85525316455697,2.0042306633636118,4.603669143958162
